trổ	tʃ o4
trộ	tʃ o6
trõ	tʃ ɔ5
trỏ	tʃ ɔ4
trọ	tʃ ɔ6
trơ	tʃ əː7
trớ	tʃ əːɜ
trờ	tʃ əː2
trở	tʃ əː4
trợ	tʃ əː6
tróc	tʃ ɔɜ k
trốc	tʃ oɜ k
trộc	tʃ o6 k
trọc	tʃ ɔ6 k
troi	tʃ ɔ7 j
trói	tʃ ɔɜ j
tròi	tʃ ɔ2 j
trôi	tʃ o7 j
trối	tʃ oɜ j
trồi	tʃ o2 j
trỗi	tʃ o5 j
trổi	tʃ o4 j
trội	tʃ o6 j
trỏi	tʃ ɔ4 j
trọi	tʃ ɔ6 j
trơi	tʃ əː7 j
trới	tʃ əːɜ j
trời	tʃ əː2 j
tróm	tʃ ɔɜ m
tròm	tʃ ɔ2 m
trôm	tʃ o7 m
trộm	tʃ o6 m
trõm	tʃ ɔ5 m
tron	tʃ ɔ7 n
tròn	tʃ ɔ2 n
trôn	tʃ o7 n
trốn	tʃ oɜ n
trộn	tʃ o6 n
trõn	tʃ ɔ5 n
trọn	tʃ ɔ6 n
trơn	tʃ əː7 n
trớn	tʃ əːɜ n
trờn	tʃ əː2 n
trợn	tʃ əː6 n
trong	tʃ ɔ7 ŋ
tróng	tʃ ɔɜ ŋ
tròng	tʃ ɔ2 ŋ
trông	tʃ o7 ŋ
trống	tʃ oɜ ŋ
trồng	tʃ o2 ŋ
trổng	tʃ o4 ŋ
trộng	tʃ o6 ŋ
trỏng	tʃ ɔ4 ŋ
trọng	tʃ ɔ6 ŋ
trớp	tʃ əːɜ p
trót	tʃ ɔɜ t̪
trốt	tʃ oɜ t̪
trọt	tʃ ɔ6 t̪
trớt	tʃ əːɜ t̪
trợt	tʃ əː6 t̪
tru	tʃ u7
trú	tʃ uɜ
trù	tʃ u2
trủ	tʃ u4
trụ	tʃ u6
trư	tʃ y7
trứ	tʃ yɜ
trừ	tʃ y2
trữ	tʃ y5
trụa	tʃ uə6
trưa	tʃ yə7
truân	tʃ w ə7 n
truất	tʃ w əɜ t̪
truật	tʃ w ə6 t̪
trúc	tʃ uɜ c
trục	tʃ u6 c
trực	tʃ y6 c
truệ	tʃ w e6
trui	tʃ u7 j
trùi	tʃ u2 j
trũi	tʃ u5 j
trụi	tʃ u6 j
trúm	tʃ uɜ m
trùm	tʃ u2 m
trụm	tʃ u6 m
trun	tʃ u7 n
trùn	tʃ u2 n
trụn	tʃ u6 n
trung	tʃ u7 ŋ
trúng	tʃ uɜ ŋ
trùng	tʃ u2 ŋ
trũng	tʃ u5 ŋ
trủng	tʃ u4 ŋ
trụng	tʃ u6 ŋ
trưng	tʃ y7 ŋ
trứng	tʃ yɜ ŋ
trừng	tʃ y2 ŋ
trửng	tʃ y4 ŋ
trước	tʃ yəɜ c
truồi	tʃ uə2 j
trườn	tʃ yə2 n
truông	tʃ uə7 ŋ
truồng	tʃ uə2 ŋ
trương	tʃ yə7 ŋ
trướng	tʃ yəɜ ŋ
trường	tʃ yə2 ŋ
trưỡng	tʃ yə5 ŋ
trưởng	tʃ yə4 ŋ
trượng	tʃ yə6 ŋ
truột	tʃ uə6 t̪
trượt	tʃ yə6 t̪
trụp	tʃ u6 p
trút	tʃ uɜ t̪
trụt	tʃ u6 t̪
trừu	tʃ i2 w
truy	tʃ w i7
trụy	tʃ w i6
truyền	tʃ w iɛ2 n
truyện	tʃ w iɛ6 n
tu	t̪ u7
tú	t̪ uɜ
tù	t̪ u2
tủ	t̪ u4
tụ	t̪ u6
tư	t̪ y7
tứ	t̪ yɜ
từ	t̪ y2
tử	t̪ y4
tự	t̪ y6
tua	t̪ uə7
túa	t̪ uəɜ
tùa	t̪ uə2
tủa	t̪ uə4
tưa	t̪ yə7
tứa	t̪ yəɜ
từa	t̪ yə2
tửa	t̪ yə4
tựa	t̪ yə6
tuân	t̪ w ə7 n
tuấn	t̪ w əɜ n
tuần	t̪ w ə2 n
tuẫn	t̪ w ə5 n
tuất	t̪ w əɜ t̪
túc	t̪ uɜ c
tục	t̪ u6 c
tức	t̪ yɜ c
tuế	t̪ w eɜ
tuệ	t̪ w e6
tuếch	t̪ w eɜ c
tuệch	t̪ w e6 c
tuềnh	t̪ w e2 ɲ
tui	t̪ u7 j
túi	t̪ uɜ j
tủi	t̪ u4 j
tụi	t̪ u6 j
tum	t̪ u7 m
túm	t̪ uɜ m
tùm	t̪ u2 m
tũm	t̪ u5 m
tủm	t̪ u4 m
tụm	t̪ u6 m
tũn	t̪ u5 n
tủn	t̪ u4 n
tung	t̪ u7 ŋ
túng	t̪ uɜ ŋ
tùng	t̪ u2 ŋ
tụng	t̪ u6 ŋ
tưng	t̪ y7 ŋ
từng	t̪ y2 ŋ
tửng	t̪ y4 ŋ
tuốc	t̪ uəɜ c
tuộc	t̪ uə6 c
tước	t̪ yəɜ c
tược	t̪ yə6 c
tuôi	t̪ uə7 j
tuồi	t̪ uə2 j
tuổi	t̪ uə4 j
tươi	t̪ yə7 j
tưới	t̪ yəɜ j
tưởi	t̪ yə4 j
tươm	t̪ yə7 m
tườm	t̪ yə2 m
tuôn	t̪ uə7 n
tuốn	t̪ uəɜ n
tuồn	t̪ uə2 n
tướn	t̪ yəɜ n
tuông	t̪ uə7 ŋ
tuồng	t̪ uə2 ŋ
tương	t̪ yə7 ŋ
tướng	t̪ yəɜ ŋ
tường	t̪ yə2 ŋ
tưởng	t̪ yə4 ŋ
tượng	t̪ yə6 ŋ
tướp	t̪ yəɜ p
tượp	t̪ yə6 p
tuốt	t̪ uəɜ t̪
tuột	t̪ uə6 t̪
tướt	t̪ yəɜ t̪
tượt	t̪ yə6 t̪
tườu	t̪ yə2 w
túp	t̪ uɜ p
tút	t̪ uɜ t̪
tụt	t̪ u6 t̪
tửu	t̪ i4 w
tựu	t̪ i6 w
tuy	t̪ w i7
túy	t̪ w iɜ
tùy	t̪ w i2
tủy	t̪ w i4
tụy	t̪ w i6
tuya	t̪ w iə7
tuyên	t̪ w iɛ7 n
tuyến	t̪ w iɛɜ n
tuyền	t̪ w iɛ2 n
tuyển	t̪ w iɛ4 n
tuyết	t̪ w iɛɜ t̪
tuyệt	t̪ w iɛ6 t̪
tuyn	t̪ w i7 n
tuýp	t̪ w iɜ p
tuýt	t̪ w iɜ t̪
ty	t̪ i7
tý	t̪ iɜ
tỳ	t̪ i2
tỷ	t̪ i4
tỵ	t̪ i6
u	u7
ú	uɜ
ù	u2
ủ	u4
ụ	u6
ư	y7
ứ	yɜ
ừ	y2
ua	uə7
úa	uəɜ
ùa	uə2
ủa	uə4
ụa	uə6
ưa	yə7
ứa	yəɜ
ựa	yə6
uẩn	w ə4 n
uất	w əɜ t̪
uẩy	w əɪ4
úc	uɜ c
ục	u6 c
ức	yɜ c
ực	y6 c
uê	w e7
uế	w eɜ
uể	w e4
ui	u7 j
úi	uɜ j
ủi	u4 j
ưi	y7 j
um	u7 m
úm	uɜ m
ùm	u2 m
un	u7 n
ún	uɜ n
ùn	u2 n
ủn	u4 n
ụn	u6 n
ung	u7 ŋ
úng	uɜ ŋ
ùng	u2 ŋ
ủng	u4 ŋ
ưng	y7 ŋ
ứng	yɜ ŋ
ừng	y2 ŋ
ửng	y4 ŋ
uơ	w əː7
ươ	yə7
ước	yəɜ c
uôi	uə7 j
ươi	yə7 j
uôm	uə7 m
ươm	yə7 m
ướm	yəɜ m
uôn	uə7 n
uốn	uəɜ n
ươn	yə7 n
ướn	yəɜ n
ườn	yə2 n
ưỡn	yə5 n
uông	uə7 ŋ
uống	uəɜ ŋ
uổng	uə4 ŋ
ương	yə7 ŋ
ướp	yəɜ p
uốt	uəɜ t̪
uột	uə6 t̪
ướt	yəɜ t̪
ươu	yə7 w
úp	uɜ p
ụp	u6 p
út	uɜ t̪
ụt	u6 t̪
ưu	i7 w
uy	w i7
úy	w iɜ
ủy	w i4
uỷ	w i4
uỵch	w i6 c
uyên	w iɛ7 n
uyển	w iɛ4 n
uyn	w i7 n
uỳnh	w i2 ɲ
va	v aː7
vá	v aːɜ
và	v aː2
vã	v aː5
vả	v aː4
vạ	v aː6
vác	v aːɜ c
vắc	v aɜ c
vặc	v a6 c
vạc	v aː6 c
vách	v eɜ c
vạch	v e6 c
vai	v aː7 j
vái	v aːɜ j
vài	v aː2 j
vãi	v aː5 j
vải	v aː4 j
vại	v aː6 j
vàm	v aː2 m
vằm	v a2 m
vâm	v ə7 m
vầm	v ə2 m
vậm	v ə6 m
vạm	v aː6 m
van	v aː7 n
ván	v aːɜ n
vàn	v aː2 n
văn	v a7 n
vắn	v aɜ n
vằn	v a2 n
vặn	v a6 n
vân	v ə7 n
vấn	v əɜ n
vần	v ə2 n
vẫn	v ə5 n
vẩn	v ə4 n
vận	v ə6 n
vãn	v aː5 n
vạn	v aː6 n
vang	v aː7 ŋ
váng	v aːɜ ŋ
vàng	v aː2 ŋ
văng	v a7 ŋ
vắng	v aɜ ŋ
vằng	v a2 ŋ
vẳng	v a4 ŋ
vâng	v ə7 ŋ
vầng	v ə2 ŋ
vãng	v aː5 ŋ
vảng	v aː4 ŋ
vạng	v aː6 ŋ
vanh	v e7 ɲ
vánh	v eɜ ɲ
vành	v e2 ɲ
vãnh	v e5 ɲ
vảnh	v e4 ɲ
vạnh	v e6 ɲ
vao	v aː7 w
váo	v aːɜ w
vào	v aː2 w
váp	v aːɜ p
vắp	v aɜ p
vấp	v əɜ p
vập	v ə6 p
vạp	v aː6 p
vát	v aːɜ t̪
vắt	v aɜ t̪
vặt	v a6 t̪
vất	v əɜ t̪
vật	v ə6 t̪
vạt	v aː6 t̪
vàu	v a2 w
vấu	v əɜ w
vầu	v ə2 w
vẩu	v ə4 w
vay	v a7 j
váy	v aɜ j
vày	v a2 j
vây	v əɪ7
vấy	v əɪɜ
vầy	v əɪ2
vẫy	v əɪ5
vẩy	v əɪ4
vậy	v əɪ6
vảy	v a4 j
vạy	v a6 j
ve	v ɛ7
vé	v ɛɜ
vè	v ɛ2
vê	v e7
vế	v eɜ
về	v e2
vệ	v e6
vẽ	v ɛ5
vẻ	v ɛ4
véc	v ɛɜ c
vẹc	v ɛ6 c
vếch	v eɜ c
vẹm	v ɛ6 m
ven	v ɛ7 n
vén	v ɛɜ n
vên	v e7 n
vền	v e2 n
vện	v e6 n
vẻn	v ɛ4 n
vẹn	v ɛ6 n
vênh	v e7 ɲ
vểnh	v e4 ɲ
veo	v iː7 əʊəʊ
véo	v ɛɜ w
vèo	v ɛ2 w
vẻo	v ɛ4 w
vẹo	v ɛ6 w
vép	v ɛɜ p
vét	v ɛɜ t̪
vết	v eɜ t̪
vệt	v e6 t̪
vẹt	v ɛ6 t̪
vêu	v e1 w
vếu	v eɜ w
vều	v e2 w
vi	v i7
ví	v iɜ
vì	v i2
vĩ	v i5
vỉ	v i4
vị	v i6
via	v iə7
vía	v iəɜ
vỉa	v iə4
vích	v iɜ c
việc	v iɛ6 c
viêm	v iɛ7 m
viên	v iɛ7 n
viền	v iɛ2 n
viễn	v iɛ5 n
viển	v iɛ4 n
viện	v iɛ6 n
viếng	v iɛɜ ŋ
viễng	v iɛ5 ŋ
viết	v iɛɜ t̪
việt	v iɛ6 t̪
vim	v i7 m
vịm	v i6 m
vin	v i7 n
vịn	v i6 n
vinh	v i7 ɲ
vính	v iɜ ɲ
vĩnh	v i5 ɲ
vịnh	v i6 ɲ
víp	v iɜ p
vít	v iɜ t̪
vịt	v i6 t̪
víu	v iɜ w
vo	v ɔ7
vó	v ɔɜ
vò	v ɔ2
vô	v o7
vố	v oɜ
vồ	v o2
vỗ	v o5
vổ	v o4
võ	v ɔ5
vỏ	v ɔ4
vọ	v ɔ6
vơ	v əː7
vớ	v əːɜ
vờ	v əː2
vỡ	v əː5
vở	v əː4
vợ	v əː6
voan	v w aː7 n
vóc	v ɔɜ k
vốc	v oɜ k
vộc	v o6 k
vọc	v ɔ6 k
voi	v ɔ7 j
vói	v ɔɜ j
vòi	v ɔ2 j
vôi	v o7 j
vối	v oɜ j
vồi	v o2 j
vội	v o6 j
vọi	v ɔ6 j
vơi	v əː7 j
với	v əːɜ j
vời	v əː2 j
vợi	v əː6 j
vom	v ɔ7 m
vòm	v ɔ2 m
von	v ɔ7 n
vón	v ɔɜ n
vòn	v ɔ2 n
vôn	v o7 n
vốn	v oɜ n
vồn	v o2 n
vỏn	v ɔ4 n
vơn	v əː7 n
vờn	v əː2 n
vởn	v əː4 n
vong	v ɔ7 ŋ
vóng	v ɔɜ ŋ
vòng	v ɔ2 ŋ
vông	v o7 ŋ
vống	v oɜ ŋ
vồng	v o2 ŋ
vổng	v o4 ŋ
võng	v ɔ5 ŋ
vỏng	v ɔ4 ŋ
vọng	v ɔ6 ŋ
vọp	v ɔ6 p
vót	v ɔɜ t̪
vốt	v oɜ t̪
vọt	v ɔ6 t̪
vớt	v əːɜ t̪
vợt	v əː6 t̪
vu	v u7
vú	v uɜ
vù	v u2
vũ	v u5
vụ	v u6
vừ	v y2
vua	v uə7
vùa	v uə2
vừa	v yə2
vữa	v yə5
vựa	v yə6
vúc	v uɜ c
vức	v yɜ c
vực	v y6 c
vui	v u7 j
vùi	v u2 j
vũm	v u5 m
vun	v u7 n
vùn	v u2 n
vủn	v u4 n
vụn	v u6 n
vung	v u7 ŋ
vùng	v u2 ŋ
vũng	v u5 ŋ
vụng	v u6 ŋ
vưng	v y7 ŋ
vừng	v y2 ŋ
vững	v y5 ŋ
vửng	v y4 ŋ
vựng	v y6 ŋ
vược	v yə6 c
vươn	v yə7 n
vườn	v yə2 n
vượn	v yə6 n
vuông	v uə7 ŋ
vương	v yə7 ŋ
vướng	v yəɜ ŋ
vưởng	v yə4 ŋ
vượng	v yə6 ŋ
vuốt	v uəɜ t̪
vuột	v uə6 t̪
vượt	v yə6 t̪
vút	v uɜ t̪
vụt	v u6 t̪
vứt	v yɜ t̪
vưu	v i7 w
vy	v i7
vỹ	v i5
x	iɜ c
xa	s aː7
xá	s aːɜ
xà	s aː2
xã	s aː5
xả	s aː4
xạ	s aː6
xác	s aːɜ c
xắc	s aɜ c
xấc	s əɜ c
xạc	s aː6 c
xách	s eɜ c
xạch	s e6 c
xai	s aː7 j
xái	s aːɜ j
xài	s aː2 j
xải	s aː4 j
xại	s aː6 j
xam	s aː7 m
xám	s aːɜ m
xàm	s aː2 m
xăm	s a7 m
xắm	s aɜ m
xâm	s ə7 m
xầm	s ə2 m
xẩm	s ə4 m
xậm	s ə6 m
xảm	s aː4 m
xạm	s aː6 m
xan	s aː7 n
xán	s aːɜ n
xăn	s a7 n
xắn	s aɜ n
xân	s ə7 n
xẩn	s ə4 n
xang	s aː7 ŋ
xáng	s aːɜ ŋ
xàng	s aː2 ŋ
xăng	s a7 ŋ
xắng	s aɜ ŋ
xằng	s a2 ŋ
xẵng	s a5 ŋ
xảng	s aː4 ŋ
xanh	s e7 ɲ
xành	s e2 ɲ
xảnh	s e4 ɲ
xao	s aː7 w
xáo	s aːɜ w
xào	s aː2 w
xảo	s aː4 w
xạo	s aː6 w
xáp	s aːɜ p
xắp	s aɜ p
xấp	s əɜ p
xập	s ə6 p
xạp	s aː6 p
xát	s aːɜ t̪
xắt	s aɜ t̪
xạt	s aː6 t̪
xáu	s aɜ w
xàu	s a2 w
xâu	s ə1 w
xấu	s əɜ w
xầu	s ə2 w
xẩu	s ə4 w
xảu	s a4 w
xạu	s a6 w
xay	s a7 j
xáy	s aɜ j
xây	s əɪ7
xẩy	s əɪ4
xảy	s a4 j
xe	s ɛ7
xé	s ɛɜ
xè	s ɛ2
xê	s e7
xế	s eɜ
xề	s e2
xể	s e4
xệ	s e6
xẻ	s ɛ4
xẹ	s ɛ6
xéc	s ɛɜ c
xẹc	s ɛ6 c
xếch	s eɜ c
xệch	s e6 c
xem	s ɛ7 m
xém	s ɛɜ m
xềm	s e2 m
xen	s ɛ7 n
xén	s ɛɜ n
xèn	s ɛ2 n
xên	s e7 n
xẻn	s ɛ4 n
xèng	s ɛ2 ŋ
xẻng	s ɛ4 ŋ
xênh	s e7 ɲ
xềnh	s e2 ɲ
xểnh	s e4 ɲ
xeo	s ɛ7 w
xéo	s ɛɜ w
xèo	s ɛ2 w
xẽo	s ɛ5 w
xẻo	s ɛ4 w
xẹo	s ɛ6 w
xép	s ɛɜ p
xếp	s eɜ p
xệp	s e6 p
xẹp	s ɛ6 p
xét	s ɛɜ t̪
xệt	s e6 t̪
xẹt	s ɛ6 t̪
xêu	s e1 w
xều	s e2 w
xệu	s e6 w
xi	s i7
xí	s iɜ
xì	s i2
xỉ	s i4
xị	s i6
xia	s iə7
xía	s iəɜ
xìa	s iə2
xỉa	s iə4
xích	s iɜ c
xịch	s i6 c
xiếc	s iɛɜ c
xiêm	s iɛ7 m
xiểm	s iɛ4 m
xiên	s iɛ7 n
xiêng	s iɛ7 ŋ
xiềng	s iɛ2 ŋ
xiểng	s iɛ4 ŋ
xiết	s iɛɜ t̪
xiêu	s iɛ7 w
xim	s i7 m
xin	s i7 n
xín	s iɜ n
xìn	s i2 n
xĩn	s i5 n
xỉn	s i4 n
xịn	s i6 n
xinh	s i7 ɲ
xính	s iɜ ɲ
xình	s i2 ɲ
xĩnh	s i5 ɲ
xỉnh	s i4 ɲ
xít	s iɜ t̪
xịt	s i6 t̪
xíu	s iɜ w
xìu	s i2 w
xỉu	s i4 w
xịu	s i6 w
xo	s ɔ7
xó	s ɔɜ
xô	s o7
xố	s oɜ
xồ	s o2
xổ	s o4
xỏ	s ɔ4
xọ	s ɔ6
xơ	s əː7
xớ	s əːɜ
xờ	s əː2
xỡ	s əː5
xở	s əː4
xoa	s w aː7
xóa	s w aːɜ
xòa	s w aː2
xõa	s w aː5
xỏa	s w aː4
xoã	s w aː5
xoác	s w aːɜ c
xoạc	s w aː6 c
xoạch	s w e6 c
xoai	s w aː7 j
xoài	s w aː2 j
xoải	s w aː4 j
xoàm	s w aː2 m
xoan	s w aː7 n
xoán	s w aːɜ n
xoàn	s w aː2 n
xoăn	s w a7 n
xoắn	s w aɜ n
xoẳn	s w a4 n
xoang	s w aː7 ŋ
xoàng	s w aː2 ŋ
xoảng	s w aː4 ŋ
xoạng	s w aː6 ŋ
xoành	s w e2 ɲ
xoát	s w aːɜ t̪
xoạt	s w aː6 t̪
xoay	s w a7 j
xoáy	s w aɜ j
xóc	s ɔɜ k
xốc	s oɜ k
xộc	s o6 k
xọc	s ɔ6 k
xoe	s w ɛ7
xòe	s w ɛ2
xọe	s w ɛ6
xoen	s w ɛ7 n
xoèn	s w ɛ2 n
xoẻng	s w ɛ4 ŋ
xoét	s w ɛɜ t̪
xoẹt	s w ɛ6 t̪
xoi	s ɔ7 j
xói	s ɔɜ j
xôi	s o7 j
xối	s oɜ j
xổi	s o4 j
xơi	s əː7 j
xới	s əːɜ j
xởi	s əː4 j
xom	s ɔ7 m
xóm	s ɔɜ m
xòm	s ɔ2 m
xôm	s o7 m
xồm	s o2 m
xổm	s o4 m
xõm	s ɔ5 m
xơm	s əː7 m
xờm	s əː2 m
xon	s ɔ7 n
xón	s ɔɜ n
xôn	s o7 n
xốn	s oɜ n
xồn	s o2 n
xổn	s o4 n
xộn	s o6 n
xơn	s əː7 n
xớn	s əːɜ n
xởn	s əː4 n
xong	s ɔ7 ŋ
xóng	s ɔɜ ŋ
xòng	s ɔ2 ŋ
xông	s o7 ŋ
xống	s oɜ ŋ
xồng	s o2 ŋ
xổng	s o4 ŋ
xõng	s ɔ5 ŋ
xỏng	s ɔ4 ŋ
xóp	s ɔɜ p
xốp	s oɜ p
xộp	s o6 p
xọp	s ɔ6 p
xớp	s əːɜ p
xợp	s əː6 p
xót	s ɔɜ t̪
xốt	s oɜ t̪
xớt	s əːɜ t̪
xợt	s əː6 t̪
xu	s u7
xú	s uɜ
xù	s u2
xũ	s u5
xủ	s u4
xụ	s u6
xư	s y7
xứ	s yɜ
xừ	s y2
xử	s y4
xự	s y6
xua	s uə7
xúa	s uəɜ
xưa	s yə7
xửa	s yə4
xuân	s w ə7 n
xuẩn	s w ə4 n
xuất	s w əɜ t̪
xuây	s w əɪ7
xúc	s uɜ c
xục	s u6 c
xức	s yɜ c
xực	s y6 c
xuê	s w e7
xuề	s w e2
xuể	s w e4
xuệch	s w e6 c
xuềnh	s w e2 ɲ
xui	s u7 j
xúi	s uɜ j
xùi	s u2 j
xụi	s u6 j
xum	s u7 m
xúm	s uɜ m
xùm	s u2 m
xun	s u7 n
xung	s u7 ŋ
xúng	s uɜ ŋ
xùng	s u2 ŋ
xủng	s u4 ŋ
xụng	s u6 ŋ
xưng	s y7 ŋ
xứng	s yɜ ŋ
xừng	s y2 ŋ
xửng	s y4 ŋ
xước	s yəɜ c
xược	s yə6 c
xuôi	s uə7 j
xười	s yə2 j
xượi	s yə6 j
xuôm	s uə7 m
xuộm	s uə6 m
xuông	s uə7 ŋ
xuống	s uəɜ ŋ
xuồng	s uə2 ŋ
xuổng	s uə4 ŋ
xương	s yə7 ŋ
xướng	s yəɜ ŋ
xường	s yə2 ŋ
xưởng	s yə4 ŋ
xượt	s yə6 t̪
xúp	s uɜ p
xụp	s u6 p
xút	s uɜ t̪
xụt	s u6 t̪
xuy	s w i7
xúy	s w iɜ
xùy	s w i2
xuyên	s w iɛ7 n
xuyến	s w iɛɜ n
xuyền	s w iɛ2 n
xuyết	s w iɛɜ t̪
xuyệt	s w iɛ6 t̪
xuýt	s w iɜ t̪
xuỵt	s w i6 t̪
xy	s i7
y	i7
ý	iɜ
ỳ	i2
ỹ	i5
ỷ	i4
yêm	iɛ7 m
yếm	iɛɜ m
yểm	iɛ4 m
yên	iɛ7 n
yến	iɛɜ n
yêng	iɛ7 ŋ
yểng	iɛ4 ŋ
yết	iɛɜ t̪
yêu	iɛ7 w
yếu	iɛɜ w
yểu	iɛ4 w
oắm	w aɜ m
phưu	f i7 w
bềm	b e2 m
ể	e4
